id	dirTag	epoch	heading	lastTime	lat	local	lon	predictable	D#routeTag	secondsPastMidnight	secsSinceReport	speedKmHr	time	utc	vehicleId
14338	1_0_var0	1331160926	217	1331160922495	42.3300159	3/7/2012 5:55:26 PM	-71.0832789	true	1	64526	11	0	1331160922495	3/7/2012 10:55:26 PM	2162
14339	1_0_var0	1331160926	309	1331160922495	42.3653451	3/7/2012 5:55:26 PM	-71.1034241	true	1	64526	11	0	1331160922495	3/7/2012 10:55:26 PM	2141
14340	1_1_var0	1331160926	115	1331160922495	42.3698027	3/7/2012 5:55:26 PM	-71.1125977	true	1	64526	11	0	1331160922495	3/7/2012 10:55:26 PM	2130
14341	1_1_var0	1331160941	139	1331160937585	42.3337958	3/7/2012 5:55:41 PM	-71.073715	true	1	64541	11	0	1331160937585	3/7/2012 10:55:41 PM	2248
14342	1_1_var0	1331160941	149	1331160937585	42.3506286	3/7/2012 5:55:41 PM	-71.089384	true	1	64541	11	0	1331160937585	3/7/2012 10:55:41 PM	2172
14343	1_1_var0	1331160957	217	1331160952721	42.3734902	3/7/2012 5:55:57 PM	-71.1187106	true	1	64557	11	0	1331160952721	3/7/2012 10:55:57 PM	2252
14344		1331160957	-4	1331160952721	42.3737389	3/7/2012 5:55:57 PM	-71.1188504	false		64557	11	0	1331160952721	3/7/2012 10:55:57 PM	2121
14345	1_0_var0	1331160957	320	1331160952721	42.3369051	3/7/2012 5:55:57 PM	-71.0773449	true	1	64557	11	0	1331160952721	3/7/2012 10:55:57 PM	2237
14346	1_0_var0	1331160957	340	1331160952721	42.3568945	3/7/2012 5:55:57 PM	-71.0923912	true	1	64557	11	0	1331160952721	3/7/2012 10:55:57 PM	2126
14347	1_0_var0	1331160972	217	1331160967693	42.3327176	3/7/2012 5:56:12 PM	-71.0807062	true	1	64572	11	0	1331160967693	3/7/2012 10:56:12 PM	2210
14348	1_0_var0	1331160972	307	1331160967693	42.3658642	3/7/2012 5:56:12 PM	-71.1043632	true	1	64572	11	0	1331160967693	3/7/2012 10:56:12 PM	2141
14349	1_1_var0	1331160987	162	1331160982829	42.3467846	3/7/2012 5:56:27 PM	-71.0874879	true	1	64587	11	0	1331160982829	3/7/2012 10:56:27 PM	2290
14350	1_1_var0	1331160987	170	1331160982829	42.3476164	3/7/2012 5:56:27 PM	-71.0879175	true	1	64587	11	0	1331160982829	3/7/2012 10:56:27 PM	2263
14351	1_0_var0	1331160987	217	1331160982829	42.3300159	3/7/2012 5:56:27 PM	-71.0832789	true	1	64587	11	0	1331160982829	3/7/2012 10:56:27 PM	2162
14352	1_1_var0	1331160987	121	1331160982829	42.3684333	3/7/2012 5:56:27 PM	-71.1089445	true	1	64587	11	0	1331160982829	3/7/2012 10:56:27 PM	2130
14353	1_1_var0	1331160987	129	1331160982829	42.340712	3/7/2012 5:56:27 PM	-71.0819876	true	1	64587	11	0	1331160982829	3/7/2012 10:56:27 PM	2195
14354	1_1_var0	1331161002	159	1331160998304	42.3493482	3/7/2012 5:56:42 PM	-71.0887713	true	1	64602	10	0	1331160998304	3/7/2012 10:56:42 PM	2172
14355	1_1_var0	1331161017	10	1331161013312	42.3748119	3/7/2012 5:56:57 PM	-71.1187924	true	1	64617	11	0	1331161013312	3/7/2012 10:56:57 PM	2252
14356	1_0_var0	1331161017	318	1331161013312	42.3384644	3/7/2012 5:56:57 PM	-71.0792472	true	1	64617	11	0	1331161013312	3/7/2012 10:56:57 PM	2237
14357	1_0_var0	1331161017	314	1331161013312	42.3598957	3/7/2012 5:56:57 PM	-71.0943999	true	1	64617	11	0	1331161013312	3/7/2012 10:56:57 PM	2126
14358	1_1_var0	1331161032	158	1331161028402	42.3472634	3/7/2012 5:57:12 PM	-71.0877201	true	1	64632	10	0	1331161028402	3/7/2012 10:57:12 PM	2263
14359	1_0_var0	1331161032	217	1331161028402	42.3312648	3/7/2012 5:57:12 PM	-71.0770146	true	1	64632	10	0	1331161028402	3/7/2012 10:57:12 PM	2210
14360	1_0_var0	1331161032	342	1331161028402	42.3467949	3/7/2012 5:57:12 PM	-71.0875134	true	1	64632	10	0	1331161028402	3/7/2012 10:57:12 PM	2142
14361	1_0_var0	1331161032	312	1331161028402	42.3677171	3/7/2012 5:57:12 PM	-71.1074239	true	1	64632	10	0	1331161028402	3/7/2012 10:57:12 PM	2141
14362	1_1_var0	1331161032	142	1331161028402	42.339612	3/7/2012 5:57:12 PM	-71.0807181	true	1	64632	10	0	1331161028402	3/7/2012 10:57:12 PM	2195
14363	1_1_var0	1331161047	165	1331161043448	42.345657	3/7/2012 5:57:27 PM	-71.086986	true	1	64647	10	0	1331161043448	3/7/2012 10:57:27 PM	2290
14364	1_0_var0	1331161047	217	1331161043448	42.3300743	3/7/2012 5:57:27 PM	-71.083252	true	1	64647	10	0	1331161043448	3/7/2012 10:57:27 PM	2162
14365	1_1_var0	1331161047	122	1331161043448	42.3667144	3/7/2012 5:57:27 PM	-71.1059606	true	1	64647	10	0	1331161043448	3/7/2012 10:57:27 PM	2130
14366	1_1_var0	1331161062	139	1331161058564	42.3337958	3/7/2012 5:57:42 PM	-71.0737149	true	1	64662	10	0	1331161058564	3/7/2012 10:57:42 PM	2248
14367	1_1_var0	1331161062	249	1331161058564	42.3489938	3/7/2012 5:57:42 PM	-71.0886292	true	1	64662	10	0	1331161058564	3/7/2012 10:57:42 PM	2172
14368	1_0_var0	1331161077	350	1331161073638	42.3478335	3/7/2012 5:57:57 PM	-71.08795	true	1	64677	10	0	1331161073638	3/7/2012 10:57:57 PM	2138
14369	1_0_var0	1331161077	52	1331161073638	42.339591	3/7/2012 5:57:57 PM	-71.0804996	true	1	64677	10	0	1331161073638	3/7/2012 10:57:57 PM	2237
14370	1_0_var0	1331161077	308	1331161073638	42.3607093	3/7/2012 5:57:57 PM	-71.0956594	true	1	64677	10	0	1331161073638	3/7/2012 10:57:57 PM	2126
14371	1_0_var0	1331161092	217	1331161088713	42.3326449	3/7/2012 5:58:12 PM	-71.0745546	true	1	64692	10	0	1331161088713	3/7/2012 10:58:12 PM	2210
14372	1_0_var0	1331161092	350	1331161088713	42.3477571	3/7/2012 5:58:12 PM	-71.0879367	true	1	64692	10	0	1331161088713	3/7/2012 10:58:12 PM	2142
14373	1_0_var0	1331161092	295	1331161088713	42.3685937	3/7/2012 5:58:12 PM	-71.1091795	true	1	64692	10	0	1331161088713	3/7/2012 10:58:12 PM	2141
14374	1_1_var0	1331161092	138	1331161088713	42.338401	3/7/2012 5:58:12 PM	-71.0793194	true	1	64692	10	0	1331161088713	3/7/2012 10:58:12 PM	2195
14375	1_1_var0	1331161107	161	1331161103778	42.343691	3/7/2012 5:58:27 PM	-71.0860304	true	1	64707	10	0	1331161103778	3/7/2012 10:58:27 PM	2290
14376	1_0_var0	1331161107	217	1331161103778	42.3297844	3/7/2012 5:58:27 PM	-71.0835017	true	1	64707	10	0	1331161103778	3/7/2012 10:58:27 PM	2162
14377	1_1_var0	1331161107	128	1331161103778	42.3658063	3/7/2012 5:58:27 PM	-71.1044342	true	1	64707	10	0	1331161103778	3/7/2012 10:58:27 PM	2130
14378	1_1_var0	1331161122	139	1331161118883	42.3337959	3/7/2012 5:58:42 PM	-71.0737149	true	1	64722	10	0	1331161118883	3/7/2012 10:58:42 PM	2248
14379	1_1_var0	1331161122	159	1331161118883	42.3483192	3/7/2012 5:58:42 PM	-71.0882472	true	1	64722	10	0	1331161118883	3/7/2012 10:58:42 PM	2172
14380	1_1_var0	1331161137	191	1331161133981	42.3735418	3/7/2012 5:58:57 PM	-71.1148013	true	1	64737	10	0	1331161133981	3/7/2012 10:58:57 PM	2252
14381	1_0_var0	1331161137	339	1331161133981	42.3482602	3/7/2012 5:58:57 PM	-71.0882431	true	1	64737	10	0	1331161133981	3/7/2012 10:58:57 PM	2138
14382	1_0_var0	1331161137	314	1331161133981	42.3405289	3/7/2012 5:58:57 PM	-71.0815022	true	1	64737	10	0	1331161133981	3/7/2012 10:58:57 PM	2237
14383	1_0_var0	1331161137	36	1331161133981	42.3617497	3/7/2012 5:58:57 PM	-71.097506	true	1	64737	10	0	1331161133981	3/7/2012 10:58:57 PM	2126
14384	1_0_var0	1331161152	48	1331161149038	42.3333072	3/7/2012 5:59:12 PM	-71.0737702	true	1	64752	10	0	1331161149038	3/7/2012 10:59:12 PM	2210
14385	1_0_var0	1331161152	339	1331161149038	42.3483265	3/7/2012 5:59:12 PM	-71.088288	true	1	64752	10	0	1331161149038	3/7/2012 10:59:12 PM	2142
14386	1_0_var0	1331161152	292	1331161149038	42.3694669	3/7/2012 5:59:12 PM	-71.1115263	true	1	64752	10	0	1331161149038	3/7/2012 10:59:12 PM	2141
14387	1_1_var0	1331161152	141	1331161149038	42.3363266	3/7/2012 5:59:12 PM	-71.0768179	true	1	64752	10	0	1331161149038	3/7/2012 10:59:12 PM	2195
14388	1_1_var0	1331161167	133	1331161164118	42.34301	3/7/2012 5:59:27 PM	-71.0853554	true	1	64767	10	0	1331161164118	3/7/2012 10:59:27 PM	2290
14389	1_1_var0	1331161167	161	1331161164118	42.3435519	3/7/2012 5:59:27 PM	-71.0859781	true	1	64767	10	0	1331161164118	3/7/2012 10:59:27 PM	2263
14390	1_0_var0	1331161167	217	1331161164118	42.3297523	3/7/2012 5:59:27 PM	-71.0834227	true	1	64767	10	0	1331161164118	3/7/2012 10:59:27 PM	2162
14391	1_1_var0	1331161167	120	1331161164118	42.3647658	3/7/2012 5:59:27 PM	-71.1028179	true	1	64767	10	0	1331161164118	3/7/2012 10:59:27 PM	2130
14392	1_1_var0	1331161182	139	1331161179222	42.33377	3/7/2012 5:59:42 PM	-71.0736803	true	1	64782	10	0	1331161179222	3/7/2012 10:59:42 PM	2248
14393	1_1_var0	1331161182	170	1331161179222	42.3477979	3/7/2012 5:59:42 PM	-71.0880472	true	1	64782	10	0	1331161179222	3/7/2012 10:59:42 PM	2172
14394	1_1_var0	1331161182	138	1331161179222	42.3357379	3/7/2012 5:59:42 PM	-71.0760932	true	1	64782	10	0	1331161179222	3/7/2012 10:59:42 PM	2195
14395	1_1_var0	1331161197	205	1331161194312	42.3712288	3/7/2012 5:59:57 PM	-71.1160309	true	1	64797	10	0	1331161194312	3/7/2012 10:59:57 PM	2252
14396	1_0_var0	1331161197	355	1331161194312	42.3506039	3/7/2012 5:59:57 PM	-71.0893315	true	1	64797	10	0	1331161194312	3/7/2012 10:59:57 PM	2138
14397	1_0_var0	1331161197	312	1331161194312	42.3408825	3/7/2012 5:59:57 PM	-71.0820564	true	1	64797	10	0	1331161194312	3/7/2012 10:59:57 PM	2237
14398	1_0_var0	1331161197	310	1331161194312	42.3628859	3/7/2012 5:59:57 PM	-71.0993521	true	1	64797	10	0	1331161194312	3/7/2012 10:59:57 PM	2126
14399	1_0_var0	1331161212	316	1331161209368	42.3341157	3/7/2012 6:00:12 PM	-71.073962	true	1	64812	10	0	1331161209368	3/7/2012 11:00:12 PM	2210
14400	1_0_var0	1331161212	340	1331161209368	42.3533858	3/7/2012 6:00:12 PM	-71.0907059	true	1	64812	10	0	1331161209368	3/7/2012 11:00:12 PM	2142
14401	1_0_var0	1331161212	315	1331161209368	42.3708231	3/7/2012 6:00:12 PM	-71.1138318	true	1	64812	10	0	1331161209368	3/7/2012 11:00:12 PM	2141
14402	1_1_var0	1331161227	136	1331161224439	42.3416427	3/7/2012 6:00:27 PM	-71.0833887	true	1	64827	9	0	1331161224439	3/7/2012 11:00:27 PM	2290
14403	1_1_var0	1331161227	133	1331161224439	42.3429284	3/7/2012 6:00:27 PM	-71.085222	true	1	64827	9	0	1331161224439	3/7/2012 11:00:27 PM	2263
14404	1_0_var0	1331161227	217	1331161224439	42.3297523	3/7/2012 6:00:27 PM	-71.0834227	true	1	64827	10	0	1331161224439	3/7/2012 11:00:27 PM	2162
14405	1_1_var0	1331161227	129	1331161224439	42.3643326	3/7/2012 6:00:27 PM	-71.1020267	true	1	64827	10	0	1331161224439	3/7/2012 11:00:27 PM	2130
14406	1_1_var0	1331161242	221	1331161239557	42.333008	3/7/2012 6:00:42 PM	-71.0741822	true	1	64842	9	0	1331161239557	3/7/2012 11:00:42 PM	2248
14407	1_1_var0	1331161242	170	1331161239557	42.3474289	3/7/2012 6:00:42 PM	-71.0878223	true	1	64842	9	0	1331161239557	3/7/2012 11:00:42 PM	2172
14408	1_1_var0	1331161242	139	1331161239557	42.3337273	3/7/2012 6:00:42 PM	-71.0736742	true	1	64842	9	0	1331161239557	3/7/2012 11:00:42 PM	2195
14409	1_1_var0	1331161257	132	1331161254683	42.3411337	3/7/2012 6:00:57 PM	-71.0826075	true	1	64857	9	0	1331161254683	3/7/2012 11:00:57 PM	2290
14410	1_1_var0	1331161257	108	1331161254683	42.3709297	3/7/2012 6:00:57 PM	-71.1157776	true	1	64857	9	0	1331161254683	3/7/2012 11:00:57 PM	2252
14411	1_0_var0	1331161257	340	1331161254683	42.3537594	3/7/2012 6:00:57 PM	-71.0908806	true	1	64857	9	0	1331161254683	3/7/2012 11:00:57 PM	2138
14412	1_1_var0	1331161257	290	1331161254683	42.3730296	3/7/2012 6:00:57 PM	-71.1174318	true	1	64857	9	0	1331161254683	3/7/2012 11:00:57 PM	2141
14413	1_0_var0	1331161257	327	1331161254683	42.3418806	3/7/2012 6:00:57 PM	-71.0835174	true	1	64857	9	0	1331161254683	3/7/2012 11:00:57 PM	2237
14414	1_0_var0	1331161257	311	1331161254683	42.3629295	3/7/2012 6:00:57 PM	-71.0994369	true	1	64857	9	0	1331161254683	3/7/2012 11:00:57 PM	2126
14415	1_0_var0	1331161272	316	1331161269735	42.3348587	3/7/2012 6:01:12 PM	-71.0747992	true	1	64872	9	0	1331161269735	3/7/2012 11:01:12 PM	2210
14416	1_1_var0	1331161272	165	1331161269735	42.3457123	3/7/2012 6:01:12 PM	-71.0869944	true	1	64872	9	0	1331161269735	3/7/2012 11:01:12 PM	2172
14417	1_0_var0	1331161272	340	1331161269735	42.3579138	3/7/2012 6:01:12 PM	-71.0929166	true	1	64872	9	0	1331161269735	3/7/2012 11:01:12 PM	2142
14418	1_1_var0	1331161287	133	1331161284826	42.342584	3/7/2012 6:01:27 PM	-71.0847637	true	1	64887	9	0	1331161284826	3/7/2012 11:01:27 PM	2263
14419	1_0_var0	1331161287	217	1331161284826	42.3297254	3/7/2012 6:01:27 PM	-71.0834359	true	1	64887	9	0	1331161284826	3/7/2012 11:01:27 PM	2162
14420	1_0_var0	1331161287	327	1331161284826	42.3421699	3/7/2012 6:01:27 PM	-71.0839224	true	1	64887	9	0	1331161284826	3/7/2012 11:01:27 PM	2237
14421	1_1_var0	1331161287	128	1331161284826	42.3632125	3/7/2012 6:01:27 PM	-71.1001416	true	1	64887	9	0	1331161284826	3/7/2012 11:01:27 PM	2130
14422	1_1_var0	1331161302	229	1331161299907	42.3313945	3/7/2012 6:01:42 PM	-71.0766465	true	1	64902	9	0	1331161299907	3/7/2012 11:01:42 PM	2248
14423	1_1_var0	1331161302	229	1331161299907	42.3314988	3/7/2012 6:01:42 PM	-71.07651	true	1	64902	9	0	1331161299907	3/7/2012 11:01:42 PM	2195
14424	1_1_var0	1331161317	115	1331161314972	42.3697757	3/7/2012 6:01:57 PM	-71.1125742	true	1	64917	9	0	1331161314972	3/7/2012 11:01:57 PM	2252
14425	1_0_var0	1331161317	340	1331161314972	42.3567289	3/7/2012 6:01:57 PM	-71.0922715	true	1	64917	9	0	1331161314972	3/7/2012 11:01:57 PM	2138
14426	1_1_var0	1331161317	290	1331161314972	42.3731046	3/7/2012 6:01:57 PM	-71.1177097	true	1	64917	9	0	1331161314972	3/7/2012 11:01:57 PM	2141
14427	1_0_var0	1331161317	309	1331161314972	42.3649274	3/7/2012 6:01:57 PM	-71.1028277	true	1	64917	9	0	1331161314972	3/7/2012 11:01:57 PM	2126
14428	1_0_var0	1331161332	324	1331161330061	42.3362296	3/7/2012 6:02:12 PM	-71.0765282	true	1	64932	9	0	1331161330061	3/7/2012 11:02:12 PM	2210
14429	1_1_var0	1331161332	161	1331161330061	42.34357	3/7/2012 6:02:12 PM	-71.0859818	true	1	64932	9	0	1331161330061	3/7/2012 11:02:12 PM	2172
14430	1_0_var0	1331161332	61	1331161330061	42.3592396	3/7/2012 6:02:12 PM	-71.093658	true	1	64932	9	0	1331161330061	3/7/2012 11:02:12 PM	2142
14431	1_1_var0	1331161347	136	1331161345152	42.3416292	3/7/2012 6:02:27 PM	-71.083378	true	1	64947	9	0	1331161345152	3/7/2012 11:02:27 PM	2263
14432	1_0_var0	1331161347	217	1331161345152	42.3297254	3/7/2012 6:02:27 PM	-71.0834359	true	1	64947	9	0	1331161345152	3/7/2012 11:02:27 PM	2162
14433	1_0_var0	1331161347	306	1331161345152	42.3425481	3/7/2012 6:02:27 PM	-71.0845642	true	1	64947	9	0	1331161345152	3/7/2012 11:02:27 PM	2237
14434	1_1_var0	1331161347	131	1331161345152	42.3618323	3/7/2012 6:02:27 PM	-71.0977769	true	1	64947	9	0	1331161345152	3/7/2012 11:02:27 PM	2130
14435	1_1_var0	1331161362	306	1331161360246	42.3327379	3/7/2012 6:02:42 PM	-71.0807642	true	1	64962	9	0	1331161360246	3/7/2012 11:02:42 PM	2248
14436	1_0_var0	1331161362	314	1331161360246	42.3598968	3/7/2012 6:02:42 PM	-71.0943989	true	1	64962	9	0	1331161360246	3/7/2012 11:02:42 PM	2142
14437	1_1_var0	1331161362	299	1331161360246	42.3319424	3/7/2012 6:02:42 PM	-71.0790569	true	1	64962	9	0	1331161360246	3/7/2012 11:02:42 PM	2195
14438	1_1_var0	1331161377	133	1331161375340	42.3389031	3/7/2012 6:02:57 PM	-71.0799717	true	1	64977	9	0	1331161375340	3/7/2012 11:02:57 PM	2290
14439	1_1_var0	1331161377	118	1331161375340	42.3689484	3/7/2012 6:02:57 PM	-71.1103344	true	1	64977	9	0	1331161375340	3/7/2012 11:02:57 PM	2252
14440	1_0_var0	1331161377	340	1331161375340	42.358033	3/7/2012 6:02:57 PM	-71.0929881	true	1	64977	9	0	1331161375340	3/7/2012 11:02:57 PM	2138
14441	1_1_var0	1331161377	290	1331161375340	42.3731046	3/7/2012 6:02:57 PM	-71.1177097	true	1	64977	9	0	1331161375340	3/7/2012 11:02:57 PM	2141
14442	1_0_var0	1331161377	309	1331161375340	42.3654263	3/7/2012 6:02:57 PM	-71.1036808	true	1	64977	9	0	1331161375340	3/7/2012 11:02:57 PM	2126
14438	1_1_var0	1331161392	133	1331161375340	42.3389031	3/7/2012 6:03:12 PM	-71.0799717	true	1	64992	9	0	1331161375340	3/7/2012 11:03:12 PM	2290
14439	1_1_var0	1331161392	118	1331161375340	42.3689484	3/7/2012 6:03:12 PM	-71.1103344	true	1	64992	9	0	1331161375340	3/7/2012 11:03:12 PM	2252
14440	1_0_var0	1331161392	340	1331161375340	42.358033	3/7/2012 6:03:12 PM	-71.0929881	true	1	64992	9	0	1331161375340	3/7/2012 11:03:12 PM	2138
14441	1_1_var0	1331161392	290	1331161375340	42.3731046	3/7/2012 6:03:12 PM	-71.1177097	true	1	64992	9	0	1331161375340	3/7/2012 11:03:12 PM	2141
14442	1_0_var0	1331161392	309	1331161375340	42.3654263	3/7/2012 6:03:12 PM	-71.1036808	true	1	64992	9	0	1331161375340	3/7/2012 11:03:12 PM	2126
14443	1_1_var0	1331161407	215	1331161405495	42.3321382	3/7/2012 6:03:27 PM	-71.0815563	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2248
14444	1_1_var0	1331161407	132	1331161405495	42.341299	3/7/2012 6:03:27 PM	-71.0828626	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2263
14445	1_0_var0	1331161407	217	1331161405495	42.3297254	3/7/2012 6:03:27 PM	-71.0834359	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2162
14446	1_0_var0	1331161407	320	1331161405495	42.3369001	3/7/2012 6:03:27 PM	-71.077361	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2210
14447	1_1_var0	1331161407	184	1331161405495	42.3433673	3/7/2012 6:03:27 PM	-71.0858446	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2172
14448	1_1_var0	1331161407	326	1331161405495	42.3735951	3/7/2012 6:03:27 PM	-71.1187685	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2141
14449	1_0_var0	1331161407	341	1331161405495	42.3439895	3/7/2012 6:03:27 PM	-71.0861472	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2237
14450	1_0_var0	1331161407	307	1331161405495	42.36582	3/7/2012 6:03:27 PM	-71.1043231	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2126
14451	1_1_var0	1331161407	119	1331161405495	42.3606302	3/7/2012 6:03:27 PM	-71.0958548	true	1	65007	9	0	1331161405495	3/7/2012 11:03:27 PM	2130
14452	1_1_var0	1331161422	132	1331161420563	42.3409132	3/7/2012 6:03:42 PM	-71.0823325	true	1	65022	8	0	1331161420563	3/7/2012 11:03:42 PM	2263
14453	1_0_var0	1331161422	308	1331161420563	42.3609658	3/7/2012 6:03:42 PM	-71.0961377	true	1	65022	9	0	1331161420563	3/7/2012 11:03:42 PM	2142
14454	1_1_var0	1331161422	215	1331161420563	42.332202	3/7/2012 6:03:42 PM	-71.0815297	true	1	65022	8	0	1331161420563	3/7/2012 11:03:42 PM	2195
14455	1_1_var0	1331161437	138	1331161435664	42.3365528	3/7/2012 6:03:57 PM	-71.0771483	true	1	65037	8	0	1331161435664	3/7/2012 11:03:57 PM	2290
14456	1_1_var0	1331161437	121	1331161435664	42.368435	3/7/2012 6:03:57 PM	-71.1089657	true	1	65037	8	0	1331161435664	3/7/2012 11:03:57 PM	2252
14457	1_0_var0	1331161437	61	1331161435664	42.3593158	3/7/2012 6:03:57 PM	-71.0936861	true	1	65037	8	0	1331161435664	3/7/2012 11:03:57 PM	2138
14458	1_0_var0	1331161452	317	1331161450660	42.3596481	3/7/2012 6:04:12 PM	-71.0940912	true	1	65052	8	0	1331161450660	3/7/2012 11:04:12 PM	2138
14459	1_1_var0	1331161467	237	1331161465830	42.3304035	3/7/2012 6:04:27 PM	-71.0837817	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2248
14460	1_0_var0	1331161467	217	1331161465830	42.3325507	3/7/2012 6:04:27 PM	-71.08112	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2162
14461	1_0_var0	1331161467	314	1331161465830	42.3597954	3/7/2012 6:04:27 PM	-71.0942826	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2138
14462	1_0_var0	1331161467	318	1331161465830	42.3387579	3/7/2012 6:04:27 PM	-71.0796076	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2210
14463	1_1_var0	1331161467	133	1331161465830	42.3428911	3/7/2012 6:04:27 PM	-71.0851809	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2172
14464	1_0_var0	1331161467	341	1331161465830	42.3452454	3/7/2012 6:04:27 PM	-71.0867099	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2237
14465	1_0_var0	1331161467	309	1331161465830	42.3663964	3/7/2012 6:04:27 PM	-71.1052919	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2126
14466	1_1_var0	1331161467	130	1331161465830	42.3602492	3/7/2012 6:04:27 PM	-71.0951649	true	1	65067	8	0	1331161465830	3/7/2012 11:04:27 PM	2130
14467	1_1_var0	1331161482	138	1331161480899	42.3355351	3/7/2012 6:04:42 PM	-71.0759318	true	1	65082	8	0	1331161480899	3/7/2012 11:04:42 PM	2290
14468	1_1_var0	1331161482	129	1331161480899	42.3406925	3/7/2012 6:04:42 PM	-71.0820224	true	1	65082	8	0	1331161480899	3/7/2012 11:04:42 PM	2263
14469	1_0_var0	1331161482	308	1331161480899	42.3632595	3/7/2012 6:04:42 PM	-71.0999921	true	1	65082	8	0	1331161480899	3/7/2012 11:04:42 PM	2142
14470	1_1_var0	1331161482	237	1331161480899	42.3304022	3/7/2012 6:04:42 PM	-71.0838638	true	1	65082	8	0	1331161480899	3/7/2012 11:04:42 PM	2195
14471	1_1_var0	1331161497	133	1331161495968	42.3671579	3/7/2012 6:04:57 PM	-71.1066584	true	1	65097	8	0	1331161495968	3/7/2012 11:04:57 PM	2252
14471	1_1_var0	1331161512	133	1331161495968	42.3671579	3/7/2012 6:05:12 PM	-71.1066584	true	1	65112	8	0	1331161495968	3/7/2012 11:05:12 PM	2252
14472	1_0_var0	1331161527	106	1331161526152	42.3297853	3/7/2012 6:05:27 PM	-71.0839256	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2248
14473	1_0_var0	1331161527	128	1331161526152	42.3327959	3/7/2012 6:05:27 PM	-71.0809086	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2162
14474	1_0_var0	1331161527	308	1331161526152	42.3606743	3/7/2012 6:05:27 PM	-71.0955941	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2138
14475	1_0_var0	1331161527	324	1331161526152	42.3401822	3/7/2012 6:05:27 PM	-71.0811411	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2210
14476	1_1_var0	1331161527	136	1331161526152	42.3417636	3/7/2012 6:05:27 PM	-71.0835147	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2172
14477	1_1_var0	1331161527	191	1331161526152	42.3729763	3/7/2012 6:05:27 PM	-71.1149234	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2141
14478	1_0_var0	1331161527	289	1331161526152	42.3675418	3/7/2012 6:05:27 PM	-71.1071833	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2126
14479	1_1_var0	1331161527	155	1331161526152	42.3587469	3/7/2012 6:05:27 PM	-71.093493	true	1	65127	8	0	1331161526152	3/7/2012 11:05:27 PM	2130
14480	1_1_var0	1331161542	139	1331161541240	42.3339106	3/7/2012 6:05:42 PM	-71.0739943	true	1	65142	8	0	1331161541240	3/7/2012 11:05:42 PM	2290
14481	1_1_var0	1331161542	142	1331161541240	42.3394986	3/7/2012 6:05:42 PM	-71.0806693	true	1	65142	8	0	1331161541240	3/7/2012 11:05:42 PM	2263
14482	1_0_var0	1331161542	307	1331161541240	42.3639247	3/7/2012 6:05:42 PM	-71.1011546	true	1	65142	8	0	1331161541240	3/7/2012 11:05:42 PM	2142
14483	1_0_var0	1331161542	106	1331161541240	42.3298789	3/7/2012 6:05:42 PM	-71.0843533	true	1	65142	8	0	1331161541240	3/7/2012 11:05:42 PM	2195
14484	1_1_var0	1331161557	221	1331161556313	42.366758	3/7/2012 6:05:57 PM	-71.1061153	true	1	65157	8	0	1331161556313	3/7/2012 11:05:57 PM	2252
14485	1_1_var0	1331161572	130	1331161571351	42.3414431	3/7/2012 6:06:12 PM	-71.0830523	true	1	65172	8	0	1331161571351	3/7/2012 11:06:12 PM	2172
14486	1_1_var0	1331161572	159	1331161571351	42.3582776	3/7/2012 6:06:12 PM	-71.0931894	true	1	65172	8	0	1331161571351	3/7/2012 11:06:12 PM	2130
14487	1_0_var0	1331161587	106	1331161586482	42.3297852	3/7/2012 6:06:27 PM	-71.0839261	true	1	65187	8	0	1331161586482	3/7/2012 11:06:27 PM	2248
14488	1_0_var0	1331161587	120	1331161586482	42.331957	3/7/2012 6:06:27 PM	-71.0792275	true	1	65187	8	0	1331161586482	3/7/2012 11:06:27 PM	2162
14489	1_0_var0	1331161587	286	1331161586482	42.3608342	3/7/2012 6:06:27 PM	-71.0959143	true	1	65187	8	0	1331161586482	3/7/2012 11:06:27 PM	2138
